Wall time,Step,Value
1474274116.216361,100,0.28904464840888977
1474274583.299995,200,0.09910709410905838
1474275044.226725,300,0.07263604551553726
1474275268.297382,400,0.06309419125318527
1474275492.135423,500,0.055975619703531265
1474275952.89381,600,0.05258879065513611
1474276176.569708,700,0.0500827319920063
1474276637.332045,800,0.048733606934547424
1474276861.109099,900,0.04715225473046303
1474277084.854983,1000,0.046687327325344086
1474277566.098277,1100,0.04436993598937988
1474277789.871778,1200,0.04386121407151222
1474278013.67669,1300,0.04372507706284523
1474278237.48155,1400,0.04360593855381012
1474278461.756318,1500,0.042116109281778336
1474278685.574621,1600,0.040909554809331894
1474278909.381993,1700,0.042074088007211685
1474279133.051168,1800,0.04046562686562538
1474279356.789483,1900,0.03946925699710846
1474279580.509108,2000,0.040019046515226364
1474280061.008992,2100,0.039167556911706924
1474280285.096843,2200,0.04004373401403427
1474280508.974138,2300,0.038704391568899155
1474280732.692524,2400,0.038363128900527954
1474280956.366885,2500,0.03764720261096954
1474281179.910003,2600,0.037245217710733414
1474281403.713349,2700,0.03810138627886772
1474281627.344,2800,0.03721761330962181
1474281851.01894,2900,0.03612206131219864
1474282074.609271,3000,0.036537714302539825
1474282555.389964,3100,0.036702029407024384
1474282778.941882,3200,0.03596089035272598
1474283002.56523,3300,0.03642769530415535
1474283226.092033,3400,0.037019480019807816
1474283449.570785,3500,0.03607509285211563
1474283673.089938,3600,0.036544788628816605
1474283896.651523,3700,0.03561149537563324
1474284120.614769,3800,0.03639534115791321
1474284344.372916,3900,0.03586351498961449
1474284568.10228,4000,0.036956094205379486
1474285048.046345,4100,0.036564406007528305
1474285271.605606,4200,0.03645330294966698
1474285495.04483,4300,0.03628602251410484
1474285718.406272,4400,0.03594040498137474
1474285941.664699,4500,0.03671598061919212
1474286165.465211,4600,0.03528273105621338
1474286388.710083,4700,0.03535041585564613
1474286612.044046,4800,0.03580256924033165
1474286835.349068,4900,0.03490316495299339
1474287058.54906,5000,0.034829314798116684
1474287537.426774,5100,0.03554583340883255
1474287760.526723,5200,0.036696817725896835
1474287984.360495,5300,0.035066913813352585
1474288207.520382,5400,0.03660619631409645
1474288430.704533,5500,0.03722864389419556
1474288653.927882,5600,0.03568457067012787
1474288876.995511,5700,0.03735221549868584
1474289100.14705,5800,0.036549631506204605
1474289323.193925,5900,0.037690095603466034
1474289546.416605,6000,0.037299904972314835
1474290026.522731,6100,0.03587208315730095
1474290249.55065,6200,0.038491975516080856
1474290472.609868,6300,0.03789074346423149
1474290695.638058,6400,0.041484467685222626
1474290918.669316,6500,0.038835812360048294
1474291141.749709,6600,0.04064381867647171
1474291364.792016,6700,0.04189008101820946
1474291587.771582,6800,0.04121138155460358
1474291811.170118,6900,0.04357234761118889
1474292034.185864,7000,0.04124077036976814
1474292514.15146,7100,0.04216917231678963
1474292737.058097,7200,0.043211132287979126
1474292960.145587,7300,0.04138142988085747
1474293183.135666,7400,0.04243989288806915
1474293406.067663,7500,0.04262446239590645
1474293629.466968,7600,0.0449940524995327
1474293852.650147,7700,0.04311889410018921
1474294075.437283,7800,0.049313656985759735
1474294298.210023,7900,0.05081050843000412
1474294521.33967,8000,0.054231442511081696
1474294999.287112,8100,0.05357956513762474
1474295222.152028,8200,0.05187263712286949
1474295445.223775,8300,0.049400754272937775
1474295668.444111,8400,0.049841318279504776
1474295891.238052,8500,0.05645681172609329
1474296113.93415,8600,0.05436532571911812
1474296336.729954,8700,0.05445266515016556
1474296559.417082,8800,0.06016869843006134
1474296782.164551,8900,0.054994698613882065
1474297005.05748,9000,0.0555339939892292
1474297483.76527,9100,0.05720743536949158
1474297706.478076,9200,0.05890955030918121
1474297929.167351,9300,0.05862634629011154
1474298151.874004,9400,0.05467172712087631
1474298374.622873,9500,0.056017838418483734
1474298597.415447,9600,0.057505521923303604
1474298820.137577,9700,0.05481772869825363
1474299042.870074,9800,0.05798367038369179
1474299265.686816,9900,0.05847933143377304
1474299488.820497,10000,0.061790212988853455
1474299966.847909,10100,0.0580160990357399
1474300189.610429,10200,0.05780079960823059
1474300412.151038,10300,0.05559952184557915
1474300634.970775,10400,0.05773972347378731
1474300857.523123,10500,0.0614505410194397
1474301080.37503,10600,0.0577101856470108
1474301303.476249,10700,0.05842522159218788
1474301526.093287,10800,0.05850047245621681
1474301748.786327,10900,0.05967681109905243
1474301971.750524,11000,0.058248549699783325
1474302449.339231,11100,0.06045231595635414
1474302671.983614,11200,0.05811579152941704
1474302894.855882,11300,0.06017276272177696
1474303117.871332,11400,0.0586874894797802
1474303340.812616,11500,0.05897532030940056
1474303563.642266,11600,0.05754035338759422
1474303786.31617,11700,0.05892176181077957
1474304009.00837,11800,0.058342259377241135
1474304231.711765,11900,0.05868477001786232
1474304454.515317,12000,0.058495163917541504
1474304933.303539,12100,0.057834941893815994
1474305156.492247,12200,0.05786282196640968
1474305379.202364,12300,0.05794226750731468
