Wall time,Step,Value
1475623668.84811,100,0.0010000000474974513
1475624139.454571,200,0.0010000000474974513
1475624603.370334,300,0.0010000000474974513
1475624821.968644,400,0.0010000000474974513
1475625041.125806,500,0.0010000000474974513
1475625504.328305,600,0.0010000000474974513
1475625723.455238,700,0.0010000000474974513
1475626186.360401,800,0.0010000000474974513
1475626404.973135,900,0.0010000000474974513
1475626623.291048,1000,0.0009499999578110874
1475627088.366384,1100,0.0009499999578110874
1475627306.922343,1200,0.0009499999578110874
1475627525.066838,1300,0.0009499999578110874
1475627743.800725,1400,0.0009499999578110874
1475627962.661622,1500,0.0009499999578110874
1475628181.396127,1600,0.0009499999578110874
1475628400.430679,1700,0.0009499999578110874
1475628619.036416,1800,0.0009499999578110874
1475628837.55838,1900,0.0009499999578110874
1475629055.759838,2000,0.0009024999453686178
1475629542.914803,2100,0.0009024999453686178
1475629761.646821,2200,0.0009024999453686178
1475629980.674141,2300,0.0009024999453686178
1475630199.206038,2400,0.0009024999453686178
1475630418.17299,2500,0.0009024999453686178
1475630637.147664,2600,0.0009024999453686178
1475630855.702687,2700,0.0009024999453686178
1475631074.400375,2800,0.0009024999453686178
1475631292.752975,2900,0.0009024999453686178
1475631511.328057,3000,0.0008573749219067395
1475631975.088828,3100,0.0008573749219067395
1475632194.034243,3200,0.0008573749219067395
1475632412.957788,3300,0.0008573749219067395
1475632631.595914,3400,0.0008573749219067395
1475632850.020201,3500,0.0008573749219067395
1475633068.123571,3600,0.0008573749219067395
1475633286.491074,3700,0.0008573749219067395
1475633505.472683,3800,0.0008573749219067395
1475633724.279728,3900,0.0008573749219067395
1475633943.150418,4000,0.0008145062020048499
1475634428.713531,4100,0.0008145062020048499
1475634647.203305,4200,0.0008145062020048499
1475634865.569223,4300,0.0008145062020048499
1475635084.026344,4400,0.0008145062020048499
1475635302.121389,4500,0.0008145062020048499
1475635520.711187,4600,0.0008145062020048499
1475635738.820142,4700,0.0008145062020048499
1475635957.351081,4800,0.0008145062020048499
1475636175.901067,4900,0.0008145062020048499
1475636394.390505,5000,0.000773780862800777
1475636856.9175,5100,0.000773780862800777
1475637076.055206,5200,0.000773780862800777
1475637294.623828,5300,0.000773780862800777
1475637513.17421,5400,0.000773780862800777
1475637731.398319,5500,0.000773780862800777
1475637950.02185,5600,0.000773780862800777
1475638168.905136,5700,0.000773780862800777
1475638387.596156,5800,0.000773780862800777
1475638606.565468,5900,0.000773780862800777
1475638825.231225,6000,0.0007350918604061007
1475639309.985342,6100,0.0007350918604061007
1475639528.59041,6200,0.0007350918604061007
1475639747.558457,6300,0.0007350918604061007
1475639965.908095,6400,0.0007350918604061007
1475640184.883125,6500,0.0007350918604061007
